run_id,engine,engine_version,suite,scale_factor,bench_instance_type,benchmark,namespace,query,run,query_start_time,query_end_time,result_correct,error,rows_returned,dm_rounds,files_before,files_after,delete_files_before,delete_files_after
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q16,1,2026-06-16T14:46:23.725592+00:00,2026-06-16T14:46:24.034037+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q16,2,2026-06-16T14:46:24.034107+00:00,2026-06-16T14:46:24.353806+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q17,0,2026-06-16T14:46:25.072975+00:00,2026-06-16T14:46:25.828816+00:00,false,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q17,1,2026-06-16T14:46:25.829038+00:00,2026-06-16T14:46:26.582540+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q17,2,2026-06-16T14:46:26.582608+00:00,2026-06-16T14:46:27.293353+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q18,0,2026-06-16T14:46:28.071129+00:00,2026-06-16T14:46:28.808048+00:00,false,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q18,1,2026-06-16T14:46:28.808466+00:00,2026-06-16T14:46:29.558998+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q18,2,2026-06-16T14:46:29.559065+00:00,2026-06-16T14:46:30.280590+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q19,0,2026-06-16T14:46:30.985775+00:00,2026-06-16T14:46:31.690165+00:00,false,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q19,1,2026-06-16T14:46:31.690376+00:00,2026-06-16T14:46:32.412334+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q19,2,2026-06-16T14:46:32.412395+00:00,2026-06-16T14:46:33.139112+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q20,0,2026-06-16T14:46:33.869643+00:00,2026-06-16T14:46:34.600144+00:00,false,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q20,1,2026-06-16T14:46:34.600723+00:00,2026-06-16T14:46:35.312486+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q20,2,2026-06-16T14:46:35.312553+00:00,2026-06-16T14:46:36.004426+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q21,0,2026-06-16T14:46:37.352346+00:00,2026-06-16T14:46:38.823794+00:00,false,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q21,1,2026-06-16T14:46:38.824227+00:00,2026-06-16T14:46:40.149764+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q21,2,2026-06-16T14:46:40.149833+00:00,2026-06-16T14:46:41.410117+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q22,0,2026-06-16T14:46:41.750491+00:00,2026-06-16T14:46:42.116904+00:00,false,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q22,1,2026-06-16T14:46:42.117151+00:00,2026-06-16T14:46:42.446796+00:00,,,0,,,,,
522040eb0c8943a381df018a557a53ed,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_32daf505,q22,2,2026-06-16T14:46:42.446876+00:00,2026-06-16T14:46:42.820658+00:00,,,0,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q01,0,2026-06-16T15:35:57.737431+00:00,2026-06-16T15:35:58.108894+00:00,true,,4,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q01,1,2026-06-16T15:35:58.109194+00:00,2026-06-16T15:35:58.488812+00:00,,,4,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q01,2,2026-06-16T15:35:58.488897+00:00,2026-06-16T15:35:58.858063+00:00,,,4,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q02,0,2026-06-16T15:35:59.799905+00:00,2026-06-16T15:36:00.426779+00:00,true,,100,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q02,1,2026-06-16T15:36:00.428191+00:00,2026-06-16T15:36:00.973261+00:00,,,100,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q02,2,2026-06-16T15:36:00.973341+00:00,2026-06-16T15:36:01.555757+00:00,,,100,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q03,0,2026-06-16T15:36:02.486893+00:00,2026-06-16T15:36:03.157883+00:00,true,,10,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q03,1,2026-06-16T15:36:03.158157+00:00,2026-06-16T15:36:03.877165+00:00,,,10,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q03,2,2026-06-16T15:36:03.877232+00:00,2026-06-16T15:36:04.574074+00:00,,,10,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q04,0,2026-06-16T15:36:04.992877+00:00,2026-06-16T15:36:05.426575+00:00,true,,5,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q04,1,2026-06-16T15:36:05.426814+00:00,2026-06-16T15:36:05.856270+00:00,,,5,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q04,2,2026-06-16T15:36:05.856342+00:00,2026-06-16T15:36:06.288212+00:00,,,5,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q05,0,2026-06-16T15:36:07.065524+00:00,2026-06-16T15:36:07.841022+00:00,true,,5,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q05,1,2026-06-16T15:36:07.841288+00:00,2026-06-16T15:36:08.630504+00:00,,,5,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q05,2,2026-06-16T15:36:08.630570+00:00,2026-06-16T15:36:09.446261+00:00,,,5,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q06,0,2026-06-16T15:36:09.889401+00:00,2026-06-16T15:36:10.348966+00:00,true,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q06,1,2026-06-16T15:36:10.349191+00:00,2026-06-16T15:36:10.807283+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q06,2,2026-06-16T15:36:10.807350+00:00,2026-06-16T15:36:11.274549+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q07,0,2026-06-16T15:36:12.103975+00:00,2026-06-16T15:36:12.907494+00:00,true,,4,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q07,1,2026-06-16T15:36:12.907741+00:00,2026-06-16T15:36:13.675878+00:00,,,4,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q07,2,2026-06-16T15:36:13.675943+00:00,2026-06-16T15:36:14.494541+00:00,,,4,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q08,0,2026-06-16T15:36:15.440990+00:00,2026-06-16T15:36:16.356164+00:00,true,,2,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q08,1,2026-06-16T15:36:16.356390+00:00,2026-06-16T15:36:17.275834+00:00,,,2,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q08,2,2026-06-16T15:36:17.275917+00:00,2026-06-16T15:36:18.299848+00:00,,,2,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q09,0,2026-06-16T15:36:19.230582+00:00,2026-06-16T15:36:20.125841+00:00,true,,175,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q09,1,2026-06-16T15:36:20.126697+00:00,2026-06-16T15:36:21.032170+00:00,,,175,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q09,2,2026-06-16T15:36:21.032249+00:00,2026-06-16T15:36:22.001052+00:00,,,175,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q10,0,2026-06-16T15:36:22.834394+00:00,2026-06-16T15:36:23.698225+00:00,true,,20,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q10,1,2026-06-16T15:36:23.698663+00:00,2026-06-16T15:36:24.544625+00:00,,,20,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q10,2,2026-06-16T15:36:24.544700+00:00,2026-06-16T15:36:25.398540+00:00,,,20,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q11,0,2026-06-16T15:36:25.756084+00:00,2026-06-16T15:36:26.114430+00:00,true,,1048,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q11,1,2026-06-16T15:36:26.117158+00:00,2026-06-16T15:36:26.475535+00:00,,,1048,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q11,2,2026-06-16T15:36:26.475663+00:00,2026-06-16T15:36:26.836570+00:00,,,1048,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q12,0,2026-06-16T15:36:27.397396+00:00,2026-06-16T15:36:27.953558+00:00,true,,2,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q12,1,2026-06-16T15:36:27.953785+00:00,2026-06-16T15:36:28.567074+00:00,,,2,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q12,2,2026-06-16T15:36:28.567143+00:00,2026-06-16T15:36:29.145814+00:00,,,2,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q13,0,2026-06-16T15:36:29.415116+00:00,2026-06-16T15:36:29.678431+00:00,true,,42,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q13,1,2026-06-16T15:36:29.678743+00:00,2026-06-16T15:36:29.981498+00:00,,,42,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q13,2,2026-06-16T15:36:29.981567+00:00,2026-06-16T15:36:30.272121+00:00,,,42,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q14,0,2026-06-16T15:36:30.752007+00:00,2026-06-16T15:36:31.232417+00:00,true,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q14,1,2026-06-16T15:36:31.232636+00:00,2026-06-16T15:36:31.686831+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q14,2,2026-06-16T15:36:31.686913+00:00,2026-06-16T15:36:32.142742+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q15,0,2026-06-16T15:36:32.495579+00:00,2026-06-16T15:36:32.844557+00:00,true,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q15,1,2026-06-16T15:36:32.844787+00:00,2026-06-16T15:36:33.203380+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q15,2,2026-06-16T15:36:33.203449+00:00,2026-06-16T15:36:33.558581+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q16,0,2026-06-16T15:36:33.883017+00:00,2026-06-16T15:36:34.196470+00:00,true,,18314,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q16,1,2026-06-16T15:36:34.290002+00:00,2026-06-16T15:36:34.588661+00:00,,,18314,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q16,2,2026-06-16T15:36:34.589474+00:00,2026-06-16T15:36:34.913029+00:00,,,18314,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q17,0,2026-06-16T15:36:35.691218+00:00,2026-06-16T15:36:36.420760+00:00,true,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q17,1,2026-06-16T15:36:36.421001+00:00,2026-06-16T15:36:37.168119+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q17,2,2026-06-16T15:36:37.168186+00:00,2026-06-16T15:36:37.868267+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q18,0,2026-06-16T15:36:38.595680+00:00,2026-06-16T15:36:39.387405+00:00,true,,57,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q18,1,2026-06-16T15:36:39.388000+00:00,2026-06-16T15:36:40.258581+00:00,,,57,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q18,2,2026-06-16T15:36:40.258653+00:00,2026-06-16T15:36:41.004906+00:00,,,57,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q19,0,2026-06-16T15:36:41.698691+00:00,2026-06-16T15:36:42.392757+00:00,true,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q19,1,2026-06-16T15:36:42.392991+00:00,2026-06-16T15:36:43.132990+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q19,2,2026-06-16T15:36:43.133056+00:00,2026-06-16T15:36:43.840345+00:00,,,1,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q20,0,2026-06-16T15:36:44.587596+00:00,2026-06-16T15:36:45.324851+00:00,true,,186,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q20,1,2026-06-16T15:36:45.325705+00:00,2026-06-16T15:36:46.057404+00:00,,,186,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q20,2,2026-06-16T15:36:46.057479+00:00,2026-06-16T15:36:46.786402+00:00,,,186,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q21,0,2026-06-16T15:36:48.114492+00:00,2026-06-16T15:36:49.395105+00:00,true,,100,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q21,1,2026-06-16T15:36:49.395584+00:00,2026-06-16T15:36:50.695799+00:00,,,100,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q21,2,2026-06-16T15:36:50.695887+00:00,2026-06-16T15:36:52.009479+00:00,,,100,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q22,0,2026-06-16T15:36:52.365914+00:00,2026-06-16T15:36:52.761815+00:00,true,,7,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q22,1,2026-06-16T15:36:52.762064+00:00,2026-06-16T15:36:53.118495+00:00,,,7,,,,,
83c001d67a3e4620aa646033a2dc8165,duckdb,1.5.3,tpch,1,c8gd.4xlarge,analytical,bench_a1ff5cb8,q22,2,2026-06-16T15:36:53.118564+00:00,2026-06-16T15:36:53.476640+00:00,,,7,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q01,0,2026-06-16T15:41:00.949086+00:00,2026-06-16T15:41:03.623272+00:00,true,,4,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q01,1,2026-06-16T15:41:03.623576+00:00,2026-06-16T15:41:06.278576+00:00,,,4,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q01,2,2026-06-16T15:41:06.278648+00:00,2026-06-16T15:41:08.987100+00:00,,,4,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q02,0,2026-06-16T15:41:11.195398+00:00,2026-06-16T15:41:12.579054+00:00,true,,100,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q02,1,2026-06-16T15:41:12.580446+00:00,2026-06-16T15:41:14.019647+00:00,,,100,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q02,2,2026-06-16T15:41:14.019726+00:00,2026-06-16T15:41:15.411730+00:00,,,100,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q03,0,2026-06-16T15:41:19.920223+00:00,2026-06-16T15:41:23.614591+00:00,true,,10,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q03,1,2026-06-16T15:41:23.614885+00:00,2026-06-16T15:41:27.283436+00:00,,,10,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q03,2,2026-06-16T15:41:27.283506+00:00,2026-06-16T15:41:30.949484+00:00,,,10,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q04,0,2026-06-16T15:41:33.385271+00:00,2026-06-16T15:41:35.867893+00:00,true,,5,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q04,1,2026-06-16T15:41:35.868142+00:00,2026-06-16T15:41:38.345933+00:00,,,5,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q04,2,2026-06-16T15:41:38.346002+00:00,2026-06-16T15:41:40.778689+00:00,,,5,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q05,0,2026-06-16T15:41:44.457175+00:00,2026-06-16T15:41:48.181617+00:00,true,,5,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q05,1,2026-06-16T15:41:48.181872+00:00,2026-06-16T15:41:51.893066+00:00,,,5,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q05,2,2026-06-16T15:41:51.893134+00:00,2026-06-16T15:41:55.683231+00:00,,,5,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q06,0,2026-06-16T15:41:58.984204+00:00,2026-06-16T15:42:02.257690+00:00,true,,1,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q06,1,2026-06-16T15:42:02.257927+00:00,2026-06-16T15:42:05.502987+00:00,,,1,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q06,2,2026-06-16T15:42:05.503056+00:00,2026-06-16T15:42:08.753149+00:00,,,1,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q07,0,2026-06-16T15:42:12.987457+00:00,2026-06-16T15:42:17.239226+00:00,true,,4,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q07,1,2026-06-16T15:42:17.239477+00:00,2026-06-16T15:42:21.404493+00:00,,,4,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q07,2,2026-06-16T15:42:21.404563+00:00,2026-06-16T15:42:25.595845+00:00,,,4,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q08,0,2026-06-16T15:42:30.243047+00:00,2026-06-16T15:42:34.912904+00:00,true,,2,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q08,1,2026-06-16T15:42:34.913137+00:00,2026-06-16T15:42:39.742334+00:00,,,2,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q08,2,2026-06-16T15:42:39.742400+00:00,2026-06-16T15:42:44.407973+00:00,,,2,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q09,0,2026-06-16T15:42:49.332031+00:00,2026-06-16T15:42:54.182432+00:00,true,,175,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q09,1,2026-06-16T15:42:54.183292+00:00,2026-06-16T15:42:59.083122+00:00,,,175,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q09,2,2026-06-16T15:42:59.083197+00:00,2026-06-16T15:43:04.043017+00:00,,,175,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q10,0,2026-06-16T15:43:08.235435+00:00,2026-06-16T15:43:12.409333+00:00,true,,20,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q10,1,2026-06-16T15:43:12.409792+00:00,2026-06-16T15:43:16.604415+00:00,,,20,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q10,2,2026-06-16T15:43:16.604489+00:00,2026-06-16T15:43:20.832833+00:00,,,20,,,,,
f4ccb1b25b9e48cb9c29db350d619a7f,duckdb,1.5.3,tpch,10,c8gd.4xlarge,analytical,bench_373196df,q11,0,2026-06-16T15:43:21.504535+00:00,2026-06-16T15:43:22.175342+00:00,true,,0,,,,,
